city_id,city_zh,city_en,country_zh,country_en,latitude,longitude,sample_index,stratum,nasa_datetime_lst,nasa_date,nasa_hour_lst,era5_datetime_utc,nasa_t2m_c,era5_t2m_c,diff_era5_minus_nasa_c,abs_diff_c,fetch_status,era5_source,era5_url
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,58,random,2022-03-31 11:00,2022-03-31,11,2022-03-31 08:00,33.51,30.5,-3.01,3.01,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,59,random,2022-04-08 23:00,2022-04-08,23,2022-04-08 20:00,28.73,28.6,-0.13,0.13,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,60,random,2022-04-12 02:00,2022-04-12,02,2022-04-11 23:00,29.83,28.2,-1.63,1.63,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,61,tail,2022-05-15 13:00,2022-05-15,13,2022-05-15 10:00,38.16,36.1,-2.06,2.06,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,62,p95_p99,2022-06-01 13:00,2022-06-01,13,2022-06-01 10:00,36.88,35.7,-1.18,1.18,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,63,p95_p99,2022-06-09 15:00,2022-06-09,15,2022-06-09 12:00,36.64,35.6,-1.04,1.04,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,64,p95_p99,2022-06-15 15:00,2022-06-15,15,2022-06-15 12:00,37.43,35.7,-1.73,1.73,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,65,p95_p99,2022-06-18 09:00,2022-06-18,09,2022-06-18 06:00,37.84,34.1,-3.74,3.74,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,66,random,2022-07-21 10:00,2022-07-21,10,2022-07-21 07:00,34.14,33.1,-1.04,1.04,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,67,random,2022-08-28 20:00,2022-08-28,20,2022-08-28 17:00,31.61,33.3,1.69,1.69,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,68,p95_p99,2022-10-13 12:00,2022-10-13,12,2022-10-13 09:00,37.89,33.9,-3.99,3.99,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,69,random,2022-12-17 23:00,2022-12-17,23,2022-12-17 20:00,25.89,25.4,-0.49,0.49,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2022-01-01&end_date=2022-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,70,random,2023-01-17 11:00,2023-01-17,11,2023-01-17 08:00,29.9,27.8,-2.1,2.1,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,71,random,2023-01-26 08:00,2023-01-26,08,2023-01-26 05:00,27.12,23.6,-3.52,3.52,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,72,random,2023-02-25 08:00,2023-02-25,08,2023-02-25 05:00,28.78,25.2,-3.58,3.58,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,73,random,2023-05-21 07:00,2023-05-21,07,2023-05-21 04:00,31.84,31.2,-0.64,0.64,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,74,random,2023-06-20 14:00,2023-06-20,14,2023-06-20 11:00,34.87,35.6,0.73,0.73,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,75,random,2023-06-29 15:00,2023-06-29,15,2023-06-29 12:00,35.59,37.0,1.41,1.41,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,76,p95_p99,2023-09-16 13:00,2023-09-16,13,2023-09-16 10:00,37.49,36.1,-1.39,1.39,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,77,tail,2023-09-28 14:00,2023-09-28,14,2023-09-28 11:00,38.34,36.4,-1.94,1.94,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,78,random,2023-10-02 20:00,2023-10-02,20,2023-10-02 17:00,33.3,33.1,-0.2,0.2,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,79,tail,2023-10-07 12:00,2023-10-07,12,2023-10-07 09:00,40.81,36.3,-4.51,4.51,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,80,random,2023-10-26 10:00,2023-10-26,10,2023-10-26 07:00,33.68,32.7,-0.98,0.98,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2023-01-01&end_date=2023-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,81,random,2024-04-28 02:00,2024-04-28,02,2024-04-27 23:00,31.39,30.9,-0.49,0.49,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,82,random,2024-05-12 08:00,2024-05-12,08,2024-05-12 05:00,36.68,33.3,-3.38,3.38,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,83,tail,2024-05-12 12:00,2024-05-12,12,2024-05-12 09:00,38.38,36.5,-1.88,1.88,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,84,p95_p99,2024-05-22 15:00,2024-05-22,15,2024-05-22 12:00,37.48,35.7,-1.78,1.78,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,85,random,2024-06-05 01:00,2024-06-05,01,2024-06-04 22:00,32.8,32.6,-0.2,0.2,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,86,tail,2024-06-23 13:00,2024-06-23,13,2024-06-23 10:00,38.22,36.2,-2.02,2.02,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,87,tail,2024-07-01 16:00,2024-07-01,16,2024-07-01 13:00,38.4,37.8,-0.6,0.6,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,88,random,2024-09-27 21:00,2024-09-27,21,2024-09-27 18:00,32.32,32.7,0.38,0.38,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,89,tail,2024-09-29 11:00,2024-09-29,11,2024-09-29 08:00,38.74,34.6,-4.14,4.14,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,90,random,2024-10-08 11:00,2024-10-08,11,2024-10-08 08:00,36.19,34.2,-1.99,1.99,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,91,random,2024-10-23 11:00,2024-10-23,11,2024-10-23 08:00,35.93,34.1,-1.83,1.83,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,92,random,2024-12-12 10:00,2024-12-12,10,2024-12-12 07:00,29.82,28.2,-1.62,1.62,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2024-01-01&end_date=2024-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,93,random,2025-01-09 08:00,2025-01-09,08,2025-01-09 05:00,27.92,23.8,-4.12,4.12,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2025-01-01&end_date=2025-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,94,random,2025-02-21 02:00,2025-02-21,02,2025-02-20 23:00,25.32,25.8,0.48,0.48,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2025-01-01&end_date=2025-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,95,random,2025-04-19 11:00,2025-04-19,11,2025-04-19 08:00,34.46,33.5,-0.96,0.96,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2025-01-01&end_date=2025-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,96,tail,2025-05-13 11:00,2025-05-13,11,2025-05-13 08:00,38.14,35.8,-2.34,2.34,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2025-01-01&end_date=2025-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,97,p95_p99,2025-06-08 10:00,2025-06-08,10,2025-06-08 07:00,36.65,34.3,-2.35,2.35,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2025-01-01&end_date=2025-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,98,tail,2025-07-01 11:00,2025-07-01,11,2025-07-01 08:00,38.68,36.7,-1.98,1.98,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2025-01-01&end_date=2025-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,99,tail,2025-07-07 12:00,2025-07-07,12,2025-07-07 09:00,38.38,36.0,-2.38,2.38,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2025-01-01&end_date=2025-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
jizan_saudi,吉赞,Jizan,沙特阿拉伯,Saudi Arabia,16.8892,42.5511,100,p95_p99,2025-07-31 14:00,2025-07-31,14,2025-07-31 11:00,37.56,37.9,0.34,0.34,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=16.8892&longitude=42.5511&start_date=2025-01-01&end_date=2025-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,1,random,2016-02-13 14:00,2016-02-13,14,2016-02-13 11:00,19.32,20.7,1.38,1.38,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2016-01-01&end_date=2016-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,2,random,2016-04-28 05:00,2016-04-28,05,2016-04-28 02:00,24.18,24.6,0.42,0.42,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2016-01-01&end_date=2016-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,3,tail,2016-07-18 13:00,2016-07-18,13,2016-07-18 10:00,45.7,42.6,-3.1,3.1,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2016-01-01&end_date=2016-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,4,tail,2016-08-06 14:00,2016-08-06,14,2016-08-06 11:00,45.62,45.4,-0.22,0.22,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2016-01-01&end_date=2016-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,5,random,2016-08-09 08:00,2016-08-09,08,2016-08-09 05:00,38.19,36.1,-2.09,2.09,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2016-01-01&end_date=2016-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,6,random,2016-08-11 20:00,2016-08-11,20,2016-08-11 17:00,38.3,39.5,1.2,1.2,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2016-01-01&end_date=2016-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,7,random,2016-09-06 21:00,2016-09-06,21,2016-09-06 18:00,35.04,37.1,2.06,2.06,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2016-01-01&end_date=2016-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,8,random,2016-10-19 12:00,2016-10-19,12,2016-10-19 09:00,34.54,34.2,-0.34,0.34,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2016-01-01&end_date=2016-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,9,random,2016-11-26 04:00,2016-11-26,04,2016-11-26 01:00,14.7,13.6,-1.1,1.1,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2016-01-01&end_date=2016-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,10,random,2017-01-22 11:00,2017-01-22,11,2017-01-22 08:00,18.2,16.1,-2.1,2.1,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2017-01-01&end_date=2017-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,11,random,2017-06-30 15:00,2017-06-30,15,2017-06-30 12:00,41.49,44.9,3.41,3.41,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2017-01-01&end_date=2017-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,12,p95_p99,2017-07-02 16:00,2017-07-02,16,2017-07-02 13:00,43.71,40.9,-2.81,2.81,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2017-01-01&end_date=2017-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,13,p95_p99,2017-07-18 12:00,2017-07-18,12,2017-07-18 09:00,42.15,42.5,0.35,0.35,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2017-01-01&end_date=2017-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,14,tail,2017-07-20 15:00,2017-07-20,15,2017-07-20 12:00,44.95,42.8,-2.15,2.15,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2017-01-01&end_date=2017-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,15,tail,2017-08-05 14:00,2017-08-05,14,2017-08-05 11:00,45.29,44.3,-0.99,0.99,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2017-01-01&end_date=2017-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,16,tail,2017-08-06 14:00,2017-08-06,14,2017-08-06 11:00,44.42,42.6,-1.82,1.82,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2017-01-01&end_date=2017-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,17,p95_p99,2017-08-09 13:00,2017-08-09,13,2017-08-09 10:00,43.02,43.5,0.48,0.48,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2017-01-01&end_date=2017-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,18,random,2017-08-23 22:00,2017-08-23,22,2017-08-23 19:00,35.73,34.2,-1.53,1.53,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2017-01-01&end_date=2017-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
kuwait_city,科威特市,Kuwait City,科威特,Kuwait,29.3759,47.9774,19,random,2017-08-26 07:00,2017-08-26,07,2017-08-26 04:00,33.83,33.7,-0.13,0.13,ok,Open-Meteo Historical Weather API / ERA5-Land,https://archive-api.open-meteo.com/v1/archive?latitude=29.3759&longitude=47.9774&start_date=2017-01-01&end_date=2017-12-31&hourly=temperature_2m&temperature_unit=celsius&timezone=UTC&models=era5_land
